Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,10-14,,"1992,1","23,82","5,08",1,0,1,,1938
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,15-19,,"1988,7","28,43","6,72",1,0,1,,1938
Trinidad and Tobago,TTO,Multiple Indicator Cluster Survey,2000,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD East,20-24,,"1985,1","34,39","8,92",1,0,1,,1938
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1984,5","29,90","4,40",,,1,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1979,5","40,70","4,90",,,1,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1974,5","53,40","6,50",,,1,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1969,5","49,90","8,30",,,1,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1964,5","58,80","9,80",,,1,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,20-24,,"1985,2","51,00",,0,1,0,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,"1983,2","34,00",,0,1,0,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"1980,8","34,00",,0,1,0,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"1978,2","57,00",,0,1,0,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1975,2","54,00",,0,1,0,,1741
Trinidad and Tobago,TTO,Demographic and Health Survey,1987,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,1972,"54,00",,0,1,0,,1741
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,5,"1974,5","49,10","5,00",,,1,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,5,"1969,5","51,50","4,80",,,1,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,5,"1964,5","47,80","4,70",,,1,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,5,"1959,5","71,20","6,90",,,1,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,5,"1954,5","77,30","8,60",,,1,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,20-24,,"1975,2","51,00",,0,1,0,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,25-29,,"1973,3","46,00",,0,1,0,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,30-34,,"1971,1","59,00",,0,1,0,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,35-39,,"1968,5","67,00",,0,1,0,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,40-44,,"1965,6","64,00",,0,1,0,,126
Trinidad and Tobago,TTO,World Fertility Survey,1977,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,,45-49,,"1962,4","69,00",,0,1,0,,126
Trinidad and Tobago,TTO,National Life Tables,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,1983,"24,00",,,,0,,2235
Trinidad and Tobago,TTO,National Life Tables,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,"1970,5","42,00",,,,0,,2235
Trinidad and Tobago,TTO,National Life Tables,0,Under-five Mortality Rate,Total,Life Table,Others,Unknown,,,,"1960,5","58,00",,,,0,,2235
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","12,89","0,25",,,1,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","17,87","0,29",,,1,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","16,11","0,27",,,1,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","17,70","0,28",,,1,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","10,97","0,22",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","12,62","0,26",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","23,75","0,38",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","24,97","0,38",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","21,26","0,35",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1997,5","25,38","0,37",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","25,67","0,37",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","29,35","0,38",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","32,09","0,39",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","33,77","0,40",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1992,5","32,36","0,39",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1991,5","35,77","0,40",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1989,5","30,64","0,37",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1988,5","32,48","0,37",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1987,5","39,20","0,41",,,0,,569
Tunisia,TUN,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","52,48","0,48",,,0,,569
Tunisia,TUN,Multiple Indicator Cluster Survey,2018,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2015,5","16,33","2,36",,,0,,7592
Tunisia,TUN,Multiple Indicator Cluster Survey,2018,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2010,5","14,96","2,21",,,0,,7592
Tunisia,TUN,Multiple Indicator Cluster Survey,2018,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2005,5","18,11","3,07",,,0,,7592
Tunisia,TUN,Multiple Indicator Cluster Survey,2018,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2000,5","17,24","2,97",,,0,,7592
Tunisia,TUN,Multiple Indicator Cluster Survey,2018,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1995,5","19,13","4,85",,,0,,7592
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2009,028","16,12",,0,1,0,,4726
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2007,4","17,19",,0,1,0,,4726
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2006,054","16,95",,0,1,0,,4726
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"2004,916","19,50",,0,1,0,,4726
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"2003,602","22,42",,0,1,0,,4726
Tunisia,TUN,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"2001,404","25,80",,0,1,0,,4726
Tunisia,TUN,Multiple Indicator Cluster Survey,2011-2012,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2009,6","19,40",,,,1,,5038
Tunisia,TUN,Multiple Indicator Cluster Survey,2011-2012,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2004,6","17,50",,,,0,,5038
Tunisia,TUN,Multiple Indicator Cluster Survey,2011-2012,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1999,6","20,60",,,,0,,5038
Tunisia,TUN,Multiple Indicator Cluster Survey,2011-2012,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1994,6","29,10",,,,0,,5038
Tunisia,TUN,Multiple Indicator Cluster Survey,2011-2012,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1989,6","41,20",,,,0,,5038
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2002,3","41,10",,0,1,0,,1307
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2001,4","34,90",,0,1,1,,1307
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2000,3","34,30",,0,1,1,,1307
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1999,1","40,80",,0,1,1,,1307
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1997,2","48,60",,0,1,1,,1307
Tunisia,TUN,Census,2004,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1994,2","59,80",,0,1,1,,1307
Tunisia,TUN,PAPFAM Family Health Survey,2001,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1998,5","32,20","4,50",,,1,,743
Tunisia,TUN,PAPFAM Family Health Survey,2001,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1993,5","52,30","5,40",,,1,,743
Tunisia,TUN,PAPFAM Family Health Survey,2001,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1988,5","50,10","4,10",,,1,,743
Tunisia,TUN,PAPFAM Family Health Survey,2001,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1983,5","79,30","6,40",,,1,,743
Tunisia,TUN,PAPFAM Family Health Survey,2001,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1978,5","105,30","10,90",,,1,,743
Tunisia,TUN,PAPCHILD Maternal and Child Health Survey,1994,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1991,5","49,30","17,10",,,1,,814
Tunisia,TUN,PAPCHILD Maternal and Child Health Survey,1994,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1986,5","64,40","21,80",,,1,,814
Tunisia,TUN,PAPCHILD Maternal and Child Health Survey,1994,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1981,5","78,30","17,90",,,1,,814
Tunisia,TUN,PAPCHILD Maternal and Child Health Survey,1994,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1976,5","100,80","17,10",,,1,,814
Tunisia,TUN,PAPCHILD Maternal and Child Health Survey,1994,Under-five Mortality Rate,Total,Direct,PAP,Full Birth Histories,,,5,"1971,5","153,00","42,50",,,1,,814
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1986,5","55,00","5,20",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1983,5","80,60","6,60",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1980,5","85,70","6,80",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1977,5","88,00","8,50",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1974,5","118,10","9,10",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1971,5","152,60","11,50",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1968,5","181,80","16,70",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1965,5","222,70","19,40",,,1,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,20-24,,1987,"65,00",,0,1,0,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,25-29,,"1985,5","71,00",,0,1,0,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,30-34,,"1983,6","80,00",,0,1,0,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,35-39,,"1981,3","99,00",,0,1,0,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,40-44,,"1978,7","117,00",,0,1,0,,1852
Tunisia,TUN,Demographic and Health Survey,1988,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,CD West,45-49,,"1975,6","150,00",,0,1,0,,1852
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1982,4","101,00",,0,1,0,,275
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1981,1","102,00",,0,1,1,,275
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1979,4","112,00",,0,1,1,,275
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1977,4","135,00",,0,1,1,,275
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,1975,"157,00",,0,1,1,,275
Tunisia,TUN,Census,1984,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,1972,"177,00",,0,1,1,,275
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,20-24,,"1981,9","136,00",,0,1,0,,792
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,25-29,,"1980,3","96,00",,0,1,1,,792
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,30-34,,"1978,3","114,00",,0,1,1,,792
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,35-39,,"1975,9","145,00",,0,1,1,,792
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,40-44,,"1973,3","173,00",,0,1,1,,792
Tunisia,TUN,Contraceptive Prevalence Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,45-49,,"1970,2","191,00",,0,1,1,,792
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1977,"97,00","6,60",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1975,"116,00","7,20",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1973,"134,60","8,00",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1971,"134,10","9,00",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1969,"118,10","9,50",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1967,"126,10","8,60",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1965,"157,20","11,00",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1963,"167,60","11,40",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1961,"210,80","14,20",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1959,"222,60","14,80",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1957,"261,40","19,60",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Direct,WFS,Full Birth Histories,,,2,1955,"242,10","19,50",,,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,20-24,,"1976,9","97,00",,0,1,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,25-29,,"1975,5","121,00",,0,1,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,30-34,,"1973,7","128,00",,0,1,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,35-39,,"1971,6","136,00",,0,1,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,40-44,,"1969,1","165,00",,0,1,0,,33
Tunisia,TUN,World Fertility Survey,1978,Under-five Mortality Rate,Total,Indirect,WFS,Summary Birth Histories,CD West,45-49,,1966,"168,00",,0,1,0,,33
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1973,7","193,00",,0,1,0,,1154
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1972,4","192,00",,0,1,1,,1154
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1970,6","197,00",,0,1,1,,1154
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1968,6","208,00",,0,1,1,,1154
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1966,2","227,00",,0,1,1,,1154
Tunisia,TUN,Census,1975,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1963,1","240,00",,0,1,1,,1154
Tunisia,TUN,National Demographic Survey,1968-1969,Under-five Mortality Rate,Total,Household Deaths,Others,Household Deaths,,,,1969,"204,00",,,,1,,417
Tunisia,TUN,Vital Registration from Institut National de la Statistique,0,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,,"2008,5","19,30","0,33",,,1,,569
Turkmenistan,TKM,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2019,5","34,64","0,50",,,0,,571
Turkmenistan,TKM,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","31,47","0,46",,,0,,571
Turkmenistan,TKM,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","31,68","0,46",,,0,,571
Turkmenistan,TKM,VR Submitted to WHO/UNIGME 2023 version,2023,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","29,13","0,43",,,0,,571
