Country.Name;Country.ISO;Series.Name;Series.Year;Indicator;Sex;Series.Type;Series.Category;Data.Collection.Method;Model.Life.Table;Age.Group.of.Women.or.Time.Since.First.Birth;Interval;Reference.Date;Wealth.Quintile;Estimates;Standard.Error.of.Estimates;Indirect.method.based.on.TSFB;Method.based.on.Age.Group.of.Women;Inclusion;DataCatalogID
Togo;TGO;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;2001,757421;5;32,697672;11,384822;1;0;1;669
Tonga;TON;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;4;8,883194;4,671691;0;0;1;7881
Tonga;TON;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;3;17,39521;11,287164;0;0;1;7881
Tonga;TON;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;5;1,707387;1,898405;0;0;1;7881
Tonga;TON;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;2;47,602117;17,056554;0;0;1;7881
Tonga;TON;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;1;4,56066;2,842179;0;0;1;7881
Tunisia;TUN;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;3;22,540273;7,277031;0;0;1;7592
Tunisia;TUN;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;2;14,86511;5,092979;0;0;1;7592
Tunisia;TUN;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;1;4,080015;2,100764;0;0;1;7592
Tunisia;TUN;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;5;19,627853;5,81933;0;0;1;7592
Tunisia;TUN;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;4;20,341056;4,917144;0;0;1;7592
Tunisia;TUN;Multiple Indicator Cluster Survey;2011-2012;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2008,5;1;28,718692;7,914204;0;0;1;5038
Tunisia;TUN;Multiple Indicator Cluster Survey;2011-2012;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2008,5;5;9,144024;5,83314;0;0;1;5038
Tunisia;TUN;Multiple Indicator Cluster Survey;2011-2012;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2008,5;4;12,941093;7,299179;0;0;1;5038
Tunisia;TUN;Multiple Indicator Cluster Survey;2011-2012;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2008,5;2;10,794217;4,698588;0;0;1;5038
Tunisia;TUN;Multiple Indicator Cluster Survey;2011-2012;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2008,5;3;21,409754;7,208611;0;0;1;5038
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;3;46,97634;9,232734;0;0;1;7603
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;4;36,991843;7,172016;0;0;1;7603
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;2;58,226265;11,039498;0;0;1;7603
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;5;27,951632;6,545054;0;0;1;7603
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2019;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;1;42,662889;7,688748;0;0;1;7603
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;1;48,647252;11,184858;0;0;1;5731
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;3;35,574251;10,003172;0;0;1;5731
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;4;11,828643;3,95397;0;0;1;5731
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;5;19,864684;6,274982;0;0;1;5731
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2015-2016;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2012,5;2;25,646694;6,388189;0;0;1;5731
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD East;5-9;5;2001,56641;2;62,482569;15,601936;1;0;1;5
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD East;5-9;5;2001,56641;3;39,243926;13,290529;1;0;1;5
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD East;5-9;5;2001,56641;4;54,898669;13,644317;1;0;1;5
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD East;5-9;5;2001,56641;5;71,673418;19,163368;1;0;1;5
Turkmenistan;TKM;Multiple Indicator Cluster Survey;2006;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD East;5-9;5;2001,56641;1;69,026084;16,263213;1;0;1;5
Tuvalu;TUV;Multiple Indicator Cluster Survey;2019-2020;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;2;64,97913;29,847909;0;0;1;7886
Tuvalu;TUV;Multiple Indicator Cluster Survey;2019-2020;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;3;5,740972;5,799938;0;0;1;7886
Tuvalu;TUV;Multiple Indicator Cluster Survey;2019-2020;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;4;30,990183;26,522963;0;0;1;7886
Tuvalu;TUV;Multiple Indicator Cluster Survey;2019-2020;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;1;11,712136;11,950582;0;0;1;7886
Tuvalu;TUV;Multiple Indicator Cluster Survey;2019-2020;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2016,5;5;28,197658;18,48363;0;0;1;7886
Türkiye;TUR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2000,5;2;51,709417;6,952138;0;0;1;1755
Türkiye;TUR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2000,5;3;31,697156;5,961252;0;0;1;1755
Türkiye;TUR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2000,5;1;68,826606;9,542258;0;0;1;1755
Türkiye;TUR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2000,5;4;23,051269;6,837891;0;0;1;1755
Türkiye;TUR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;NDHS;Full Birth Histories;;;5;2000,5;5;18,254406;5,03086;0;0;1;1755
Türkiye;TUR;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;1;75,422838;11,091223;0;0;1;1756
Türkiye;TUR;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;2;67,146871;13,042204;0;0;1;1756
Türkiye;TUR;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;3;53,515878;8,129895;0;0;1;1756
Türkiye;TUR;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;4;45,421884;10,230333;0;0;1;1756
Türkiye;TUR;Demographic and Health Survey;1998;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1995,5;5;24,614507;7,204809;0;0;1;1756
Türkiye;TUR;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;3;62,5395;9,382539;0;0;1;1757
Türkiye;TUR;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;1;114,187184;11,66569;0;0;1;1757
Türkiye;TUR;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;4;53,984312;9,181072;0;0;1;1757
Türkiye;TUR;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;5;27,175009;6,505556;0;0;1;1757
Türkiye;TUR;Demographic and Health Survey;1993;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1990,5;2;70,596391;9,922582;0;0;1;1757
Uganda;UGA;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;4;67,045291;6,449215;0;0;1;6099
Uganda;UGA;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;1;77,493507;9,679447;0;0;1;6099
Uganda;UGA;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;2;64,28828;6,712624;0;0;1;6099
Uganda;UGA;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;3;62,130825;5,921683;0;0;1;6099
Uganda;UGA;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;5;42,454413;4,859764;0;0;1;6099
Uganda;UGA;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;1;105,341471;14,787035;0;0;1;5072
Uganda;UGA;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;2;100,614263;18,456776;0;0;1;5072
Uganda;UGA;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;3;85,534373;9,734734;0;0;1;5072
Uganda;UGA;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;4;99,918471;15,12864;0;0;1;5072
Uganda;UGA;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;5;61,813645;7,653351;0;0;1;5072
Uganda;UGA;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;4;133,634566;9,096271;0;0;1;1887
Uganda;UGA;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;5;103,415666;8,641104;0;0;1;1887
Uganda;UGA;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;3;114,570313;8,917414;0;0;1;1887
Uganda;UGA;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;1;149,066286;10,317337;0;0;1;1887
Uganda;UGA;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;2;138,205243;9,697438;0;0;1;1887
Uganda;UGA;Demographic and Health Survey;2000-2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;2;136,03517;13,520779;0;0;1;1886
Uganda;UGA;Demographic and Health Survey;2000-2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;3;141,659016;12,317772;0;0;1;1886
Uganda;UGA;Demographic and Health Survey;2000-2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;4;178,703071;16,287536;0;0;1;1886
Uganda;UGA;Demographic and Health Survey;2000-2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;5;141,593543;14,706153;0;0;1;1886
Uganda;UGA;Demographic and Health Survey;2000-2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;1;156,679572;15,114075;0;0;1;1886
Uganda;UGA;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;3;147,622208;10,955286;0;0;1;1723
Uganda;UGA;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;4;152,863533;13,334105;0;0;1;1723
Uganda;UGA;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;5;101,066277;8,429451;0;0;1;1723
Uganda;UGA;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;1;168,857798;12,616044;0;0;1;1723
Uganda;UGA;Demographic and Health Survey;1995;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1992,5;2;151,994552;11,250827;0;0;1;1723
Uganda;UGA;Malaria Indicator Survey;2009-2010;Under-five Mortality Rate;Total;Direct;MIS;Full Birth Histories;;;5;2006,5;1;100,231757;17,178092;0;0;1;4696
Uganda;UGA;Malaria Indicator Survey;2009-2010;Under-five Mortality Rate;Total;Direct;MIS;Full Birth Histories;;;5;2006,5;2;127,542529;23,334919;0;0;1;4696
Uganda;UGA;Malaria Indicator Survey;2009-2010;Under-five Mortality Rate;Total;Direct;MIS;Full Birth Histories;;;5;2006,5;3;81,352081;13,830205;0;0;1;4696
Uganda;UGA;Malaria Indicator Survey;2009-2010;Under-five Mortality Rate;Total;Direct;MIS;Full Birth Histories;;;5;2006,5;4;80,552215;8,57395;0;0;1;4696
Uganda;UGA;Malaria Indicator Survey;2009-2010;Under-five Mortality Rate;Total;Direct;MIS;Full Birth Histories;;;5;2006,5;5;54,586408;13,091081;0;0;1;4696
Uganda;UGA;Malaria Indicator Survey;2018-2019;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2014,858225;5;53,40126;13,39477;0;1;1;6058
Uganda;UGA;Malaria Indicator Survey;2018-2019;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2014,858225;3;69,859628;15,231434;0;1;1;6058
Uganda;UGA;Malaria Indicator Survey;2018-2019;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2014,858225;4;58,891321;17,52915;0;1;1;6058
Uganda;UGA;Malaria Indicator Survey;2018-2019;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2014,858225;2;70,19574;13,812585;0;1;1;6058
Uganda;UGA;Malaria Indicator Survey;2018-2019;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2014,858225;1;79,199926;14,892662;0;1;1;6058
Uganda;UGA;Malaria Indicator Survey;2014-2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,916454;1;108,724716;12,32396;0;1;1;5781
Uganda;UGA;Malaria Indicator Survey;2014-2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,916454;2;98,904579;18,778302;0;1;1;5781
Uganda;UGA;Malaria Indicator Survey;2014-2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,916454;3;112,268253;16,351869;0;1;1;5781
Uganda;UGA;Malaria Indicator Survey;2014-2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,916454;4;98,699372;20,360606;0;1;1;5781
Uganda;UGA;Malaria Indicator Survey;2014-2015;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD North;25-29;5;2010,916454;5;43,965194;11,263987;0;1;1;5781
Ukraine;UKR;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;5;7,278455;5,455907;0;0;1;170
Ukraine;UKR;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;4;11,187783;5,988119;0;0;1;170
Ukraine;UKR;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;1;24,095198;8,796477;0;0;1;170
Ukraine;UKR;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;2;27,523205;14,640229;0;0;1;170
Ukraine;UKR;Demographic and Health Survey;2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2004,5;3;17,113606;7,550625;0;0;1;170
Ukraine;UKR;Multiple Indicator Cluster Survey;2012;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2007,371596;1;21,794853;8,113347;1;0;1;5040
Ukraine;UKR;Multiple Indicator Cluster Survey;2012;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2007,371596;5;4,495215;3,857876;1;0;1;5040
Ukraine;UKR;Multiple Indicator Cluster Survey;2012;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2007,371596;2;6,012999;9999;1;0;1;5040
Ukraine;UKR;Multiple Indicator Cluster Survey;2012;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2007,371596;3;0,655375;9999;1;0;1;5040
Ukraine;UKR;Multiple Indicator Cluster Survey;2012;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2007,371596;4;8,612154;5,43447;1;0;1;5040
Ukraine;UKR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1999,923388;1;42,606552;33,599775;1;0;1;1904
Ukraine;UKR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1999,923388;2;55,502867;35,89951;1;0;1;1904
Ukraine;UKR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1999,923388;3;56,433565;45,899159;1;0;1;1904
Ukraine;UKR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1999,923388;4;3,693323;2,53413;1;0;1;1904
Ukraine;UKR;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1999,923388;5;8,831241;5,952335;1;0;1;1904
United Republic of Tanzania;TZA;AIDS Indicator Survey;2007-2008;Under-five Mortality Rate;Total;Direct;AIS;Full Birth Histories;;;5;2004,5;3;99,55213;11,243644;0;0;1;4485
United Republic of Tanzania;TZA;AIDS Indicator Survey;2007-2008;Under-five Mortality Rate;Total;Direct;AIS;Full Birth Histories;;;5;2004,5;4;101,164905;11,003154;0;0;1;4485
United Republic of Tanzania;TZA;AIDS Indicator Survey;2007-2008;Under-five Mortality Rate;Total;Direct;AIS;Full Birth Histories;;;5;2004,5;1;107,266467;10,130156;0;0;1;4485
United Republic of Tanzania;TZA;AIDS Indicator Survey;2007-2008;Under-five Mortality Rate;Total;Direct;AIS;Full Birth Histories;;;5;2004,5;2;88,411261;8,514751;0;0;1;4485
United Republic of Tanzania;TZA;AIDS Indicator Survey;2007-2008;Under-five Mortality Rate;Total;Direct;AIS;Full Birth Histories;;;5;2004,5;5;97,360401;11,698082;0;0;1;4485
United Republic of Tanzania;TZA;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;4;41,59653508706;5,415637047583;0;0;1;9216
United Republic of Tanzania;TZA;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;5;48,86007082586;7,437355290243;0;0;1;9216
United Republic of Tanzania;TZA;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;2;40,175908313276;4,650952563219;0;0;1;9216
United Republic of Tanzania;TZA;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;3;45,425622637887;4,622182186088;0;0;1;9216
United Republic of Tanzania;TZA;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;1;34,113870835073;4,808522710745;0;0;1;9216
United Republic of Tanzania;TZA;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;1;66,920104;9,783602;0;0;1;5957
United Republic of Tanzania;TZA;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;2;69,903185;9,059168;0;0;1;5957
United Republic of Tanzania;TZA;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;3;66,602189;8,160184;0;0;1;5957
United Republic of Tanzania;TZA;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;4;76,344212;9,532616;0;0;1;5957
United Republic of Tanzania;TZA;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;5;68,428334;7,213498;0;0;1;5957
United Republic of Tanzania;TZA;Demographic and Health Survey;2010;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2006,5;1;88,373971;10,910174;0;0;1;4697
